athlete_number,athlete_relative_age,athlete_gender_marker,athlete_sport,club_division,active_minutes,contributing_seconds,total_distance_m,total_high_intensity_distance_m,total_sprint_distance_m,high_intensity_events,sprint_events,avg_speed_kph,max_speed_kph,acceleration_events,deceleration_events,max_acceleration,max_deceleration,metres_per_minute,percentage_max_speed_kph,session_load
"91,190",22,Male,association_football,DI,90,"5,400","4,633.25",25.47,0,4,0,3.09,23.14,82,79,7.01,9.67,51.48,53.95,525.03
"91,190",22,Male,association_football,DI,80,"4,800","4,672.97",117.77,0,11,0,3.5,23.97,60,37,6.38,6.35,58.41,80.34,846.12
"91,190",22,Male,association_football,DI,75,"4,500","4,000.83",87.53,4.29,10,1,3.2,25.6,58,30,5.6,6.02,53.34,89.98,613.91
"91,190",22,Male,association_football,DI,95,"5,700","6,859.02",232.29,33.4,21,2,4.33,28.45,81,57,5.66,5.99,72.2,105.17,"1,290.94"
"91,190",22,Male,association_football,DI,120,"7,200","7,125.48",161.37,8.99,14,1,3.56,26.69,99,64,6.7,5.33,59.38,93.82,"1,162"
"91,190",22,Male,association_football,DI,130,"7,800","8,028.37",232.28,50.7,25,4,3.71,29.28,97,50,6.12,5.13,61.76,102.94,"1,321.62"
"91,190",22,Male,association_football,DI,108,"6,480","4,317.45",34.8,0,5,0,2.4,22.58,40,21,5.77,5.42,39.98,77.11,427.81
"91,190",22,Male,association_football,DI,60,"3,600","2,745.46",0,0,0,0,2.75,19.81,52,25,6.44,5.73,45.76,67.66,399.34
"91,190",22,Male,association_football,DI,139,"8,340","9,759.39",235.01,62.76,24,5,4.21,29.84,114,95,7.82,8.5,70.21,101.89,"1,875.39"
"91,190",22,Male,association_football,DI,90,"5,400","3,878.97",121.52,49.69,15,3,2.59,29.77,64,63,6.66,7.24,43.1,69.4,387.66
"91,190",22,Male,association_football,DI,90,"5,400","3,457.67",42.21,0,5,0,2.31,22.86,69,59,9,9.12,38.42,53.29,392.92
"91,190",22,Male,association_football,DI,90,"5,400","6,752.21",150.01,16.12,22,3,4.5,25.71,106,124,9.32,8.95,75.02,59.95,761.66
"91,190",22,Male,association_football,DI,80,"4,800","3,765.37",0,0,0,0,2.82,19.73,67,53,9.42,7.72,47.07,45.99,388.93
"91,190",22,Male,association_football,DI,85,"5,100","5,577.98",43.03,4.96,7,1,3.94,26.86,108,105,9.02,9.32,65.62,62.61,607.42
"91,190",22,Male,association_football,DI,101,"6,060",200.75,0,0,0,0,0.12,12.73,0,3,0,3.72,1.99,29.69,30.46
"91,190",22,Male,association_football,DI,92,"5,520","5,063.05",44.92,0,5,0,3.3,23.32,89,95,8,8.78,55.03,54.37,580.64
"91,190",22,Male,association_football,DI,92,"5,520","3,649.35",43.22,0,4,0,2.38,23.09,70,74,7.16,7.47,39.67,53.83,400.36
"91,190",22,Male,association_football,DI,297,"17,820","19,681.62",742.87,"2,450.21",37,35,3.98,42.89,127,73,6.68,6.2,66.27,100.11,"1,794.02"
"91,190",22,Male,association_football,DI,105,"6,300","6,924.48",149.66,45.25,16,3,3.96,27.91,91,60,5.62,7.26,65.95,65.08,"1,212.88"
"91,190",22,Male,association_football,DI,95,"5,700","4,890.20",51.71,4.31,7,1,3.09,25.39,65,38,5.89,5.41,51.48,59.2,873.77
"91,190",22,Male,association_football,DI,85,"5,100","4,984.24",109,7.3,12,1,3.52,25.11,67,39,7.06,5.7,58.64,58.53,918.43
"91,190",22,Male,association_football,DI,106,"6,360","2,138.82",19.33,0,3,0,1.21,21.89,49,38,6.47,6.98,20.18,51.04,250.13
"91,190",22,Male,association_football,DI,111,"6,660","11,786.97",310.13,54.07,25,3,6.37,27.16,98,89,5.92,6.94,106.19,91.04,"2,169.50"
"91,190",22,Male,association_football,DI,111,"6,660","10,273.75",225.31,0,20,0,5.55,24.66,91,80,6.25,9.11,92.56,82.67,"1,979.98"
"91,190",22,Male,association_football,DI,110,"6,600","9,858.44",252.68,16.9,21,1,5.38,27.63,87,77,6.28,8.5,89.62,92.61,"1,992.39"
"91,190",22,Male,association_football,DI,110,"6,600","10,043.78",276.89,46.59,27,6,5.48,28.07,82,79,6.11,6.6,91.31,94.07,"1,793.97"
"91,190",22,Male,association_football,DI,120,"7,200","6,873.23",14.68,0,1,0,3.44,22.46,84,59,8.29,5.59,57.28,75.29,"1,162.68"
"91,190",22,Male,association_football,DI,93,"5,580","7,463.14",170.31,0,14,0,4.81,24.96,70,67,5.49,7.64,80.25,58.2,"1,268.14"
"91,190",22,Male,association_football,DI,105,"6,300","4,973.66",155.67,0,17,0,2.84,23.78,60,45,6.59,7.85,47.37,55.43,815.69
"91,190",22,Male,association_football,DI,109,"6,540","10,753.35",332.51,37.2,32,4,5.92,26.42,117,85,5.82,9.71,98.65,88.57,"2,008.74"
"91,190",22,Male,association_football,DI,96,"5,760","10,568.74",221.94,24.22,27,2,6.61,28.05,91,78,5.69,6.24,110.09,94.03,"1,698.19"
"91,190",22,Male,association_football,DI,99,"5,940","10,137.34",400.03,27.31,30,2,6.14,26.58,83,77,5.61,5.87,102.4,89.1,"2,025.84"
"91,190",22,Male,association_football,DI,51,"3,060","2,897.66",11.62,0,2,0,3.41,22.03,25,25,5.19,4.79,56.82,73.83,281.17
"91,190",22,Male,association_football,DI,111,"6,660","11,539.20",352.59,38.83,27,3,6.24,29.67,118,88,6.7,6.95,103.96,99.44,"2,132.37"
"91,190",22,Male,association_football,DI,81,"4,860","4,737.70",27.07,0,4,0,3.51,21.85,77,31,8.2,7.34,58.49,50.94,782.73
"91,190",22,Male,association_football,DI,71,"4,260","1,542.48",4.66,0,1,0,1.3,20.96,25,16,6.01,7.68,21.73,70.27,231.24
"91,190",22,Male,association_football,DI,110,"6,600","11,385.10",395.23,14.17,34,2,6.21,25.9,103,102,6.37,9.82,103.5,86.81,"2,055.22"
"91,190",22,Male,association_football,DI,97,"5,820","10,801.04",282.94,74.89,38,8,6.68,28.1,126,94,5.52,7.35,111.35,94.17,"1,927.34"
"91,190",22,Male,association_football,DI,103,"6,180","11,539.80",387.69,100.74,33,5,6.72,27.93,97,98,6.23,5.91,112.04,93.62,"2,329.78"
"91,190",22,Male,association_football,DI,80,"4,800","5,386.33",83.93,0,9,0,4.04,24.02,72,53,5.59,5.51,67.33,80.5,934.6
"91,190",22,Male,association_football,DI,111,"6,660","7,625.40",149.35,0,16,0,4.12,23.49,113,90,5.96,7.08,68.7,0,"1,336.88"
"91,190",22,Male,association_football,DI,113,"6,780","11,083.11",229.9,56.25,25,4,5.88,27.85,103,77,6.23,7.21,98.08,65,"2,104.05"
"91,190",22,Male,association_football,DI,83,"4,980","6,542.50",194.38,20.31,14,2,4.73,27.05,71,64,5.72,6.96,78.83,115.15,"1,159.88"
"91,190",22,Male,association_football,DI,60,"3,600",484.67,0,0,0,0,0.48,3.72,0,0,0,0,8.08,8.68,0.91
"91,190",22,Male,association_football,DI,103,"6,180","5,377.38",0,0,0,0,3.13,16.95,13,4,5.5,3.46,52.21,39.51,230.74
"91,190",22,Male,association_football,DI,90,"5,400","4,338.53",23.71,0,3,0,2.89,21.45,54,33,5.81,6.19,48.21,50,672.7
"92,681",18,Male,association_football,DI,120,"7,200","7,077.42",176.29,83.98,19,4,3.54,30.9,69,41,5.54,6.55,58.98,99.9,923.6
"92,681",18,Male,association_football,DI,95,"5,700","7,959.61",342.21,20.72,28,3,5.03,26.6,60,47,5.88,6.03,83.79,85.27,"1,316.98"
"92,681",18,Male,association_football,DI,125,"7,500","8,531.41",313.14,131.57,30,6,4.1,30.93,136,96,9.12,8.07,68.25,0,"1,188.59"
"92,681",18,Male,association_football,DI,90,"5,400","5,750.42",181.54,13.87,18,1,3.83,25.36,85,77,6.42,7.33,63.89,81.99,748.83
"92,681",18,Male,association_football,DI,120,"7,200","5,986.53",233.17,85.55,27,8,2.99,27.26,91,35,5.86,5.48,49.89,88.12,767.91
"92,681",18,Male,association_football,DI,100,"6,000","6,119.32",51.94,26.7,8,3,3.67,27.01,114,74,6.55,5.52,61.19,86.56,892
"92,681",18,Male,association_football,DI,120,"7,200","9,418.68",500.13,117.16,46,10,4.71,29.99,106,101,6.29,6.23,78.49,96.96,"1,369.34"
"92,681",18,Male,association_football,DI,120,"7,200","6,059.94",129.14,57.22,13,3,3.03,27.93,86,36,6.07,5.72,50.5,90.28,796.64
"92,681",18,Male,association_football,DI,195,"11,700","8,432.43",289.86,160.76,37,11,2.59,30.28,83,64,6.37,6.84,43.24,97.88,"1,245.71"
"92,681",18,Male,association_football,DI,120,"7,200","8,676.09",508.97,134.69,47,12,4.34,28.74,73,71,5.82,6.13,72.3,92.9,"1,222"
"92,681",18,Male,association_football,DI,120,"7,200","7,477.79",181.04,20,19,2,3.74,26.57,108,79,6.12,6.2,62.31,85.88,987.61
"92,681",18,Male,association_football,DI,120,"7,200","6,344.39",144.48,31.29,14,3,3.17,27.24,100,58,6.29,5.7,52.87,88.07,778.19
"92,681",18,Male,association_football,DI,120,"7,200","6,412.25",139.19,0,18,0,3.21,23.31,71,65,5.74,5.61,53.44,75.36,858.93
"92,681",18,Male,association_football,DI,120,"7,200","7,903.26",365.18,71.58,39,7,3.95,27.49,106,97,5.68,6.83,65.86,88.87,"1,125.27"
"92,681",18,Male,association_football,DI,120,"7,200","6,204.93",179.78,38.48,15,2,3.1,27.68,84,67,5.74,6.68,51.71,89.46,820.06
"92,681",18,Male,association_football,DI,95,"5,700","3,429.22",253.12,106.42,30,8,2.17,29.54,45,48,6.35,8.43,36.1,95.48,713.23
"92,681",18,Male,association_football,DI,90,"5,400","5,186.53",353.98,147.41,42,11,3.46,28.74,59,58,6.18,7.31,57.63,92.89,926.94
"92,681",18,Male,association_football,DI,90,"5,400","5,704.41",131.1,26.45,18,2,3.8,27.54,79,82,6.07,6.12,63.38,89.02,811.61
"92,681",18,Male,association_football,DI,90,"5,400","5,642.05",117.57,44.42,14,4,3.76,25.97,76,46,5.74,7.17,62.69,83.95,744.56
"92,681",18,Male,association_football,DI,95,"5,700",147.69,0,0,0,0,0.093,4.94,0,0,0,0,1.55,15.96,4.68
"92,681",18,Male,association_football,DI,120,"7,200","8,678.51",232.1,15.35,22,2,4.34,25.62,106,99,5.81,6.99,72.32,82.8,"1,177.26"
"92,681",18,Male,association_football,DI,95,"5,700","7,543.48",141.68,0,17,0,4.76,23.81,112,92,6.26,6.25,79.41,76.98,"1,107.63"
"92,681",18,Male,association_football,DI,120,"7,200","8,046.76",186.33,18.28,19,2,4.02,27.29,110,86,6.48,5.92,67.06,88.21,"1,081.10"
"92,681",18,Male,association_football,DI,120,"7,200","7,268.62",128.1,0,14,0,3.63,24.85,103,55,5.94,5.36,60.57,80.35,876.62
"92,681",18,Male,association_football,DI,90,"5,400","6,474.51",507.65,144.95,47,12,4.32,30.62,67,67,6.37,6.5,71.94,98.14,"1,089.21"
"92,681",18,Male,association_football,DI,90,"5,400","6,877.64",39.74,12.67,6,1,4.59,26.96,97,69,6.73,6.38,76.42,86.42,"1,009.80"
"92,681",18,Male,association_football,DI,95,"5,700","6,891.32",82.48,14.5,13,2,4.35,26.7,131,77,6.37,5.92,72.54,85.57,"1,047.23"
"92,681",18,Male,association_football,DI,100,"6,000","7,645.73",167.75,5.19,18,1,4.59,25.43,110,90,6.41,5.84,76.46,81.52,"1,158.60"
"92,681",18,Male,association_football,DI,100,"6,000","8,493.18",457.81,127.49,48,10,5.1,30.31,88,83,5.79,6.24,84.93,97.15,"1,484.94"
"92,681",18,Male,association_football,DI,95,"5,700","7,601.50",134.24,19.59,15,2,4.8,27.14,108,85,6.01,6.08,80.02,87,"1,071.73"
"92,681",18,Male,association_football,DI,95,"5,700","6,640.07",144.2,6.83,13,1,4.19,27.27,102,72,6.4,5.84,69.9,87.4,920.52
"92,681",18,Male,association_football,DI,95,"5,700","8,594.21",512.42,144.91,52,13,5.43,29.68,89,86,5.4,7.13,90.47,95.13,"1,357.02"
"92,681",18,Male,association_football,DI,95,"5,700","5,779.48",83.74,0,11,0,3.65,25.09,100,74,6.62,6.25,60.84,80.41,851.47
"92,681",18,Male,association_football,DI,90,"5,400",485.44,0,0,0,0,0.32,6.65,0,0,0,0,5.39,21.33,47.9
"92,681",18,Male,association_football,DI,90,"5,400","5,141.72",38.8,0,4,0,3.43,24.51,63,58,5.77,5.02,57.13,78.54,711.83
"92,681",18,Male,association_football,DI,90,"5,400","6,286.41",167.68,20.86,22,3,4.19,27.02,62,53,5.92,5.87,69.85,86.6,832.79
"92,681",18,Male,association_football,DI,75,"4,500","4,395.13",31.26,0,5,0,3.52,23.82,45,31,5.9,7.17,58.6,76.34,552.45
"92,681",18,Male,association_football,DI,110,"6,600","8,069.63",217.22,30.92,27,3,4.4,28.73,96,62,6.08,5.81,73.36,92.07,"1,187.72"
"92,681",18,Male,association_football,DI,95,"5,700","5,232.92",174.73,19.24,14,1,3.3,27.46,78,58,5.97,5.8,55.08,88.01,636.95
"92,681",18,Male,association_football,DI,120,"7,200","8,461.14",350.86,30.95,30,4,4.23,25.99,103,74,5.81,6.22,70.51,83.3,"1,377.69"
"92,681",18,Male,association_football,DI,90,"5,400","5,685.36",90.02,0,12,0,3.79,23.07,81,73,5.92,6.39,63.17,73.95,742.4
"92,681",18,Male,association_football,DI,120,"7,200","6,995.02",223.42,48.01,23,5,3.5,27.17,87,81,5.47,6.21,58.29,87.09,935.79
"92,681",18,Male,association_football,DI,120,"7,200","1,664.74",18.56,0,1,0,0.83,23.79,28,9,5.93,4.28,13.87,76.25,229.85
"92,681",18,Male,association_football,DI,60,"3,600","1,742.03",6.96,0,1,0,1.74,21.01,18,6,4.93,3.81,29.03,67.34,165.57
"92,681",18,Male,association_football,DI,120,"7,200","7,795.21",151.77,22.24,17,3,3.9,26.56,79,63,5.76,6.09,64.96,85.12,"1,092.19"
"92,681",18,Male,association_football,DI,120,"7,200","4,206.86",91.74,15.18,13,1,2.1,26.24,41,38,5.37,5.49,35.06,84.83,537.47
"92,681",18,Male,association_football,DI,120,"7,200","4,261.05",0,0,0,0,2.13,19.35,13,3,5.94,4.58,35.51,62.55,554.83
"92,681",18,Male,association_football,DI,120,"7,200","5,946.12",116.36,20.85,11,1,2.97,26.34,68,49,5.4,5.32,49.55,85.15,793.45
"92,681",18,Male,association_football,DI,100,"6,000","4,111.96",201.95,74.31,21,5,2.47,29.37,41,50,5.69,5.93,41.12,94.13,648.29
"92,681",18,Male,association_football,DI,100,"6,000","6,266.81",405.47,228.71,41,17,3.76,31.2,58,71,6.46,7.04,62.67,100.86,"1,018.82"
"92,681",18,Male,association_football,DI,100,"6,000","9,303.26",851.49,265.63,69,19,5.58,28.68,92,98,5.88,7.24,93.03,92.73,"1,532.41"
"92,681",18,Male,association_football,DI,101,"6,060","1,964.19",91.27,30.07,10,4,1.17,28.59,11,13,4.52,7.14,19.45,92.42,254.36
"92,681",18,Male,association_football,DI,121,"7,260","5,237.20",33.56,0,5,0,2.6,21.1,77,49,5.99,5.82,43.28,68.22,607.9
"92,681",18,Male,association_football,DI,91,"5,460","3,699.98",60.49,0,5,0,2.44,24.93,62,26,5.67,5.27,40.66,80.6,485.17
"92,681",18,Male,association_football,DI,120,"7,200","6,699.47",185.15,22.07,22,2,3.35,26.82,75,52,5.5,6.17,55.83,85.96,"1,053.75"
"92,681",18,Male,association_football,DI,90,"5,400","1,632.63",18.35,0,1,0,1.09,22.25,16,9,5.6,4.52,18.14,71.93,192.64
"92,681",18,Male,association_football,DI,100,"6,000",735.89,47.54,14.1,5,2,0.44,27.53,4,8,4.45,7.16,7.36,89,116.63
"92,842",21,Male,american_football,DI,150,"9,000","5,440.26",62.02,0,5,0,2.18,22.95,52,9,6.57,5.19,36.27,0,540.15
"92,842",21,Male,american_football,DI,70,"4,200","2,673.80",117.62,57.86,15,2,2.29,29.09,42,18,6.55,6.85,38.2,97.64,397.02
"92,842",21,Male,american_football,DI,150,"9,000","4,253.08",6.59,0,1,0,1.7,20.3,71,3,6.53,4.24,28.35,88.47,422.67
"92,842",21,Male,american_football,DI,70,"4,200","2,677.99",168.33,35.22,15,3,2.3,26.86,29,13,6.66,6.84,38.26,89.85,361.75
"92,842",21,Male,american_football,DI,70,"4,200","2,912.83",137.89,64.48,17,2,2.5,29.9,37,24,6.71,6.88,41.61,100.36,415.23
"92,842",21,Male,american_football,DI,70,"4,200","1,639.53",139.2,37.95,12,4,1.41,26.05,16,5,6.55,6.65,23.42,87.46,242.72
"92,842",21,Male,american_football,DI,70,"4,200","2,583.51",294.35,64.89,29,7,2.21,26.97,31,15,6.72,6.93,36.91,90.53,375.97
"92,842",21,Male,american_football,DI,70,"4,200","2,688.97",92.33,56.26,11,2,2.3,29.79,14,29,6.83,5.76,38.41,122.12,394.39
"92,842",21,Male,american_football,DI,330,"19,800","9,875.39",7,0,1,0,1.8,21.04,79,18,6.1,6.04,29.93,86.25,798.26
"92,842",21,Male,american_football,DI,130,"7,800","4,410.45",34.18,0,3,0,2.04,24.39,34,4,5.63,3.65,33.93,106.31,516.62
"92,899",20,Male,american_football,DI-FCS,137,"8,220","1,845.07",316.07,224.1,38,16,0.81,28.8,23,6,7.2,3.87,13.47,90.05,345.72
"92,899",20,Male,american_football,DI-FCS,90,"5,400","3,421.08",273.45,0,26,0,2.28,24.22,73,93,9.11,9.9,38.01,75.72,436.22
"92,899",20,Male,american_football,DI-FCS,95,"5,700","1,390.87",63.06,0,7,0,0.88,23.04,46,40,6.15,6.56,14.64,0,249.05
"92,899",20,Male,american_football,DI-FCS,80,"4,800","1,989.96",107.52,237.79,14,11,1.49,31.98,22,51,5.27,9.94,24.87,108,247.37
"92,899",20,Male,american_football,DI-FCS,106,"6,360","5,115.14",461.58,359.71,61,28,2.9,29.65,94,163,8.81,8.91,48.26,92.72,683.07
"92,899",20,Male,american_football,DI-FCS,130,"7,800","5,640.82",411.24,234.87,39,9,2.6,31.74,104,121,9.68,8.81,43.39,99.23,742.07
"92,899",20,Male,american_football,DI-FCS,100,"6,000","3,440.25",85.74,0,11,0,2.06,22.84,86,94,8.54,9.1,34.4,71.42,466.4
"94,171",21,Female,association_football,DI,53,"3,180","3,477.52",240.83,105.64,19,6,3.94,25.25,21,15,5.62,4.29,65.61,93.29,648.65
"94,171",21,Female,association_football,DI,75,"4,500","2,608.33",35.45,0,5,0,2.09,22.09,27,10,4.98,4.47,34.78,81.62,279.96
"94,171",21,Female,association_football,DI,60,"3,600","2,883.43",0,0,0,0,2.88,18.69,22,17,5,5.13,48.06,69.05,440.66
"94,171",21,Female,association_football,DI,75,"4,500","3,125.14",6.2,0,1,0,2.5,20.2,25,20,4.79,6.15,41.67,74.65,334.44
"94,171",21,Female,association_football,DI,110,"6,600","2,340.69",43.8,0,3,0,1.28,22.27,5,13,4.12,4.92,21.28,82.29,297.18
"94,171",21,Female,association_football,DI,60,"3,600","1,906.56",8.26,0,2,0,1.91,19.54,25,15,5.73,5.52,31.78,72.19,258.82
"94,171",21,Female,association_football,DI,109,"6,540","4,377.94",149.16,0,12,0,2.41,22.83,18,24,4.69,7.3,40.16,90.01,792.12
"94,171",21,Female,association_football,DI,65,"3,900","2,393.90",19.07,0,2,0,2.21,19.73,18,16,5.27,6.6,36.83,77.78,287.41
"94,171",21,Female,association_football,DI,105,"6,300","2,753.46",73.01,0,6,0,1.57,22.46,10,12,4.81,5.79,26.22,88.54,474.11
"94,171",21,Female,association_football,DI,97,"5,820","5,331.43",43.56,18.61,6,1,3.3,24.51,39,26,4.93,5.51,54.96,90.54,872.08
"94,171",21,Female,association_football,DI,105,"6,300","6,163.91",95.17,104.94,16,6,3.52,27.07,33,23,5.86,4.37,58.7,106.7,"1,056.46"
"94,171",21,Female,association_football,DI,104,"6,240","1,933.95",48.04,0,5,0,1.12,21.1,8,11,3.82,5.66,18.6,77.96,298.67
"94,171",21,Female,association_football,DI,97,"5,820","3,142.24",39.64,0,4,0,1.94,21.17,23,24,4.64,5.19,32.39,83.45,398.68
"94,171",21,Female,association_football,DI,61,"3,660","2,226.94",4.99,0,1,0,2.19,19.75,16,15,6.06,5.08,36.51,77.86,344.23
"94,171",21,Female,association_football,DI,94,"5,640","3,398.91",31.34,11.79,4,2,2.17,23.24,40,14,5.58,5.02,36.16,91.61,555.18
"94,171",21,Female,association_football,DI,55,"3,300","2,760.87",12.79,0,2,0,3.01,20.49,19,7,4.71,5.77,50.2,50.16,359.46
"94,171",21,Female,association_football,DI,60,"3,600","2,133.88",0,0,0,0,2.13,17.42,29,7,5.82,5.32,35.56,64.35,226.19
"94,171",21,Female,association_football,DI,95,"5,700","4,511.90",135.11,36.46,14,5,2.85,24.08,47,26,5.94,5.65,47.49,94.95,716.69
"94,171",21,Female,association_football,DI,65,"3,900","3,031.49",10.75,4.43,2,1,2.8,24.26,31,23,4.92,5.56,46.64,89.64,432.27
"94,171",21,Female,association_football,DI,120,"7,200","4,399.65",67.94,0,9,0,2.2,22.88,27,18,4.44,4.71,36.66,104.07,628.43
"94,171",21,Female,association_football,DI,110,"6,600","3,907.47",55.41,7.9,8,1,2.13,23.41,30,24,6.08,4.95,35.52,97.64,591.87
"94,171",21,Female,association_football,DI,100,"6,000","6,160.57",68.5,10.12,9,1,3.7,23.98,26,31,5.2,6.01,61.61,102.41,"1,081.53"
"94,171",21,Female,association_football,DI,95,"5,700","2,256.64",8.1,0,1,0,1.43,20.41,17,6,7.08,9.73,23.75,85.11,279.06
"94,171",21,Female,association_football,DI,62,"3,720","2,283.27",0,0,0,0,2.21,20.01,17,15,5.32,4.74,36.83,91.01,327.09
"94,171",21,Female,association_football,DI,120,"7,200","5,666.12",108.74,0,12,0,2.83,21.99,37,39,5.97,4.68,47.22,53.82,"1,018.74"
"94,171",21,Female,association_football,DI,83,"4,980","2,646.95",8.05,0,2,0,1.91,20.64,22,30,5.41,6.82,31.89,86.09,348.36
"94,171",21,Female,association_football,DI,90,"5,400","4,101.38",39.01,0,7,0,2.73,20.94,20,27,5.91,6.05,45.57,87.34,833.69
"94,171",21,Female,association_football,DI,83,"4,980","3,303.43",7.86,0,2,0,2.39,21.12,23,19,4.85,5.67,39.8,88.07,629.07
"94,171",21,Female,association_football,DI,60,"3,600","2,395.25",11.1,0,2,0,2.4,21.26,19,13,6.2,6.29,39.92,83.83,391.9
"94,171",21,Female,association_football,DI,108,"6,480","4,795.40",94.65,35.25,12,2,2.66,25.36,18,31,5.43,5.54,44.4,105.78,854.63
"94,171",21,Female,association_football,DI,120,"7,200","4,342.46",91.54,4.57,12,1,2.17,22.77,44,23,5.99,6.89,36.19,84.14,624.12
"94,171",21,Female,association_football,DI,66,"3,960","2,013.41",0,0,0,0,1.83,18.5,4,1,3.9,4.15,30.51,72.95,315.24
"94,171",21,Female,association_football,DI,78,"4,680","3,255.71",21.16,0,2,0,2.5,23.08,32,18,5.57,4.5,41.74,90.98,489.18
"94,171",21,Female,association_football,DI,106,"6,360","2,051.18",30.98,0,4,0,1.16,21.53,6,9,4.52,5.36,19.35,79.55,328.81
"94,171",21,Female,association_football,DI,106,"6,360","2,330.24",36.24,8.34,4,1,1.32,23.25,6,13,3.6,6.11,21.98,54.4,362.1
"94,171",21,Female,association_football,DI,100,"6,000","4,882.44",73.68,3.97,6,1,2.93,22.95,31,32,5.13,5.32,48.82,84.8,698.38
"94,171",21,Female,association_football,DI,107,"6,420","2,204.63",22.07,0,4,0,1.24,21.3,5,9,4.65,4.95,20.6,78.69,304.97
"94,171",21,Female,association_football,DI,36,"2,160","1,465.40",19.34,0,4,0,2.44,21.01,14,10,5.66,4.32,40.71,77.64,211.56
"94,171",21,Female,association_football,DI,87,"5,220","3,515.16",69.6,0,8,0,2.42,21.31,23,18,5.04,4.71,40.4,78.74,497.54
"94,171",21,Female,association_football,DI,70,"4,200","2,808.04",19.89,0,2,0,2.41,20.44,29,4,6.05,5.94,40.11,80.6,322.42
"94,171",21,Female,association_football,DI,109,"6,540","2,821.21",70.91,24.9,8,2,1.55,25.12,12,14,5.12,4.9,25.88,92.83,401.94
"94,171",21,Female,association_football,DI,120,"7,200","5,297.64",40.72,0,6,0,2.65,21.09,41,36,5.92,6.42,44.15,83.14,863.6
"94,171",21,Female,association_football,DI,100,"6,000","3,398.93",60.18,13.12,7,2,2.04,23.66,13,27,4.77,5.99,33.99,93.27,540.58
"94,171",21,Female,association_football,DI,75,"4,500","2,891.12",37.35,0,6,0,2.31,21.41,34,28,6.11,6.08,38.55,84.42,467.84
"94,171",21,Female,association_football,DI,61,"3,660","3,109.82",18.63,0,3,0,3.06,21.92,33,28,5.83,4.43,50.98,86.44,506.67
"94,171",21,Female,association_football,DI,75,"4,500","5,347.14",58.93,0,7,0,4.28,21.85,44,26,5.65,5.95,71.3,80.73,521.23
"94,171",21,Female,association_football,DI,75,"4,500","4,875.29",97.48,55.8,13,6,3.9,24.93,55,36,8.32,6.21,65,92.13,484.77
"94,171",21,Female,association_football,DI,75,"4,500","4,043.39",38.97,0,6,0,3.23,21.09,36,45,6.98,7.31,53.91,77.94,393.45
"94,171",21,Female,association_football,DI,75,"4,500","5,023.05",34.49,7.28,6,1,4.02,23.04,27,42,4.33,6.6,66.97,85.11,528.86
"94,221",19,Female,association_football,DI,120,"7,200","6,136.59",70.56,0,11,0,3.07,22.53,49,34,5.8,6.9,51.14,85.84,815.59
"94,221",19,Female,association_football,DI,60,"3,600","1,694.33",6.7,0,2,0,1.69,19.23,40,42,5.36,5.95,28.24,73.29,338.39
"94,221",19,Female,association_football,DI,120,"7,200","7,488.97",121.51,125.1,19,10,3.74,26.24,41,33,5.61,5.47,62.41,109.4,975.67
"94,221",19,Female,association_football,DI,100,"6,000","5,279.09",407.63,0,51,0,3.17,21.77,48,39,5.76,6.37,52.79,82.97,907.27
"94,221",19,Female,association_football,DI,100,"6,000","9,031.97",357.58,10.85,49,1,5.42,24.13,58,35,5.44,5.67,90.32,91,"1,331.59"
